"","ID","User","Date","Likes","RTs","Ashley.Johnson","Brian.W..Foster","Critical.Role","Laura.Bailey","Liam.O.Brien","Marisha.Ray","Matthew.Mercer","Sam.Riegel","Talisen.Jaffe","Talks.Machina","Travis.Willingham","FAotW"
"144","1087849022168002560","LouisaLawler","2019-01-22",18,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"145","1087848624334225409","aquaTpants","2019-01-22",84,26,0,0,0,0,0,0,0,0,0,0,0,FALSE
"146","1087847817593450497","drawingdruid","2019-01-22",14,7,0,0,0,0,0,0,0,0,0,0,0,FALSE
"148","1087847102603055106","witchywoman96","2019-01-22",12,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"149","1087846921702494209","KGBooker","2019-01-22",688,178,0,0,0,0,0,0,0,0,0,0,0,FALSE
"150","1087841625710227459","whitsfully","2019-01-22",31,6,0,0,0,0,0,0,0,0,0,0,0,FALSE
"151","1087840952780242945","aerialrsmith","2019-01-22",10,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"152","1087837408576425984","scholarlybent","2019-01-22",532,58,0,0,0,0,0,0,0,0,0,0,0,FALSE
"153","1087837111217201154","victoria1595","2019-01-22",13,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"154","1087836421178699776","Freddyhcl92","2019-01-22",257,38,0,0,0,0,0,0,0,0,0,0,0,FALSE
"155","1087835532237901824","taquito_fiend","2019-01-22",16,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"157","1087832897330036740","avatarkasia","2019-01-22",5374,1042,0,0,0,0,0,0,0,0,0,0,0,FALSE
"158","1087827760079388678","cindersnows","2019-01-22",16,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"159","1087824373187268611","geek_classic","2019-01-22",15,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"160","1087823613745610753","mitte","2019-01-22",54,16,0,0,0,0,0,0,0,0,0,0,0,FALSE
"161","1087823210790436864","Georginoschka","2019-01-22",27,9,0,0,0,0,0,0,0,0,0,0,0,FALSE
"162","1087820845437906944","WhisperingDusk","2019-01-22",13,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"163","1087819004180393985","Chalafi","2019-01-22",1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"164","1087818615175426049","feyind","2019-01-22",39,9,0,0,0,0,0,0,0,0,0,0,0,FALSE
"165","1087818276212756482","DagnaDraws","2019-01-22",93,18,0,0,0,0,0,0,0,0,0,0,0,FALSE
"166","1087816565808979968","nutterbutternet","2019-01-22",3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"167","1087815870339076097","Cmdr_Rogers","2019-01-22",8,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"169","1087810403965513731","Joric_art","2019-01-22",120,17,0,0,0,0,0,0,0,0,0,0,0,FALSE
"170","1087808720791392256","Roll4Success","2019-01-22",13,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"171","1087807556880355329","lenoreriegel","2019-01-22",32,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"173","1087804374276104195","romy_stark","2019-01-22",7,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"174","1087804136198979587","romy_stark","2019-01-22",9,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"175","1087804045602025473","alicemonstrinho","2019-01-22",22,6,0,0,0,0,0,0,0,0,0,0,0,FALSE
"176","1087803449314627586","j_lavorre","2019-01-22",7,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"179","1087798811307712512","Retr8bit","2019-01-22",22,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"181","1087797640010653696","ArtKaree","2019-01-22",8,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"183","1087795544347627521","Cat_king_WTF","2019-01-22",7,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"185","1087790471554818048","geek_classic","2019-01-22",1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"186","1087787781923979264","kovahs_art","2019-01-22",419,46,0,0,0,0,0,0,0,0,0,0,0,FALSE
"187","1087780083572576257","AwzominatorArt","2019-01-22",21,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"188","1087772439319330817","ZavaMarghe","2019-01-22",28,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"190","1087766298329735168","perspecterphoto","2019-01-22",120,14,0,0,0,0,0,0,0,0,0,0,0,FALSE
"191","1087765131981770757","bambi_button","2019-01-22",39,8,0,0,0,0,0,0,0,0,0,0,0,FALSE
"192","1087761958785429504","Cait_W_Candy","2019-01-22",998,196,0,0,0,0,0,0,0,0,0,0,0,FALSE
"194","1087756985854902273","SketchingEyre","2019-01-22",13,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"196","1087750278294761472","Emmadebloois","2019-01-22",62,15,0,0,0,0,0,0,0,0,0,0,0,FALSE
"197","1087748611369250817","Tallinier","2019-01-22",1423,211,0,0,0,0,0,0,0,0,0,0,0,FALSE
"198","1087746248449425408","heyits_mindy","2019-01-22",16,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"199","1087742604647686145","blightedart","2019-01-22",58,8,0,0,0,0,0,0,0,0,0,0,0,FALSE
"200","1087733904226828288","rosesewcostumes","2019-01-22",39,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"201","1087732576553521160","LornArt_","2019-01-22",275,49,0,0,0,0,0,0,0,0,0,0,0,FALSE
"202","1087731907285127168","drawingdruid","2019-01-22",36,7,0,0,0,0,0,0,0,0,0,0,0,FALSE
"203","1087718071429668867","MartinPeder","2019-01-22",45,13,0,0,0,0,0,0,0,0,0,0,0,FALSE
"204","1087717808803377154","WIMTBH","2019-01-22",1153,167,0,0,0,0,0,0,0,0,0,0,0,FALSE
"205","1087717523905220609","HoldingAction","2019-01-22",9,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"206","1087712152239173634","Cmdr_Rogers","2019-01-22",15,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"207","1087702156940062720","Roll4Success","2019-01-22",19,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"208","1087701694908112897","GoldenStain3","2019-01-22",14,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"209","1087699942624370690","TheBlitz_art","2019-01-22",100,23,0,0,0,0,0,0,0,0,0,0,0,FALSE
"210","1087695529864122370","LunialSukhmani","2019-01-22",14,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"211","1087688856701415424","whatsshecalled","2019-01-22",591,106,0,0,0,0,0,0,0,0,0,0,0,FALSE
"212","1087681792394579968","Hag_Heroes","2019-01-22",6,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
"213","1087675908494950400","ShevyF","2019-01-22",12,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"193","1088141916644884480","LinneaKArt",NA,13,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"214","1088138546559569924","tbgkaru",NA,234,86,0,0,0,0,0,0,0,0,0,0,0,FALSE
"310","1088110962190807041","squiddiedoodles",NA,114,20,0,0,0,0,0,0,0,0,0,0,0,FALSE
"410","1088095701660241921","JWolliter",NA,48,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"510","1088077206688067584","mbeechcreative",NA,241,22,0,0,0,0,0,0,0,0,0,0,0,FALSE
"610","1088021022496964609","KaraSearl",NA,156,7,0,0,0,0,0,0,0,0,0,0,0,FALSE
"710","1087958145165602816","TeaAndTails",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,FALSE
"810","1087955829200994304","blehbet",NA,36,12,0,0,0,0,0,0,0,0,0,0,0,FALSE
"910","1087953914941632512","BlanckArts",NA,30,6,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1010","1087953622548267008","KorFalk",NA,8,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1110","1087934368973291520","LillyHellpop",NA,29,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1210","1087934121140207617","afeliciaking",NA,68,7,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1310","1087927027162927107","ZioCorvid",NA,12,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1410","1087917683327197184","psyk0zap",NA,647,99,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1510","1087908949540642817","teddyblk_",NA,32,8,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1610","1087897381029310464","dekumoe",NA,16,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1710","1087896334655516673","teddyblk_",NA,19,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1810","1087873608259641350","marisaceeee",NA,11,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"195","1087853529895710721","MathFalardeau",NA,81,22,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2010","1087853236021809152","alarnia",NA,74,24,0,0,0,0,0,0,0,0,0,0,0,FALSE
"215","1087847683346317312","PenOfSmiting",NA,67,9,0,0,0,0,0,0,0,0,0,0,0,FALSE
"221","1087832932553818118","Annie_Does_Art",NA,22,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"231","1087829104924098560","MonicaM_art",NA,24,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"241","1087821367242907648","whiteswordmoon",NA,11,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"251","1087818902506221570","NotWhiteScourge",NA,5,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"261","1087814782638534656","iorverth",NA,649,63,0,0,0,0,0,0,0,0,0,0,0,FALSE
"271","1087805997316562950","ambythhh",NA,11,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"281","1087802026665205761","neenersart",NA,24,10,0,0,0,0,0,0,0,0,0,0,0,FALSE
"291","1087799261729763328","paintchips86",NA,3,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
"301","1087798442578010112","paintchips86",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
"311","1087796781969113088","paintchips86",NA,3,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"321","1087791919923642369","ElfenCeres",NA,27,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"331","1087777906565226498","Critical_color",NA,66,11,0,0,0,0,0,0,0,0,0,0,0,FALSE
"341","1087776972682510336","ellis_ogilvie",NA,253,58,0,0,0,0,0,0,0,0,0,0,0,FALSE
"351","1087776251841048576","MadaZitro",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
"361","1087766910975000576","deaanix",NA,12,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"371","1087760616822108162","Minomotuart",NA,100,17,0,0,0,0,0,0,0,0,0,0,0,FALSE
"381","1087751937783750657","_tenables_",NA,85,21,0,0,0,0,0,0,0,0,0,0,0,FALSE
"391","1087743665257304064","ellis_ogilvie",NA,309,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
"401","1087659369112764417","RebeccaCJo",NA,3,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
"411","1087655572676190208","enzerris",NA,36,6,0,0,0,0,0,0,0,0,0,0,0,FALSE
"421","1087651177821597696","MsakhuradzeLuka",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"431","1087618512603045888","TeaAndTails",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
"441","1087614991996461057","ArellasMercy",NA,23,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"451","1087577137895198720","nutterbutternet",NA,36,9,0,0,0,0,0,0,0,0,0,0,0,FALSE
"461","1087576147611787265","thebigbadboogie",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
"471","1087572354216140800","artofbartlett",NA,90,12,0,0,0,0,0,0,0,0,0,0,0,FALSE
"481","1087558061617643520","DeMarcoDraws",NA,57,7,0,0,0,0,0,0,0,0,0,0,0,FALSE
"491","1087554283963215873","Ithi_Creative",NA,9,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
